"","9_5_3_1","9_5_3_2","9_5_3_3","9_5_3_4","9_5_3_5","9_5_3_6","9_5_3_7","9_5_3_8","9_5_3_9","9_5_3_10","9_5_3_11","9_5_3_12"
"hsa-let-7a-1_mature",9.53125501419583,5.46508288610527,6.55877645178149,5.92747535537417,5.73158005996819,5.60915836611343,4.55880428823045,9.45341232358039,5.28460130168771,5.26126000072464,5.10577753124352,5.94743444497282
"hsa-let-7a-1_stemloop",2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.47294999388278,2.12205603146,2.12205603146,2.12205603146,2.12205603146,4.36353271700883,2.12205603146,3.22929586790033
"hsa-let-7a-2_mature",9.59792845499836,9.34267938126059,9.29049221940428,11.7497864683394,10.6626270957756,10.9261963005639,9.28444569875635,9.40895267855257,9.89331211254564,12.2736063161645,11.1088637798747,12.0182362523968
"hsa-let-7a-3_mature",3.044704477681,5.55334009106925,6.34065772131351,5.98382472772982,5.68369866819906,5.42223232957674,4.98214885372466,9.48100766129954,4.44749896542763,5.1293829810348,5.61267965667568,5.74378760989922
"hsa-let-7b_mature",7.47621421678526,9.20770824453806,8.41990245013051,9.42571610015758,8.73692595952618,8.84643408990684,8.45679488950466,9.36731024214085,8.88519608163918,9.84277708772912,3.32131523869712,9.53966943740521
"hsa-let-7c_mature",7.00321278599806,4.22803462381714,7.83908559840075,5.91303366592144,5.82276723127153,4.15079492010745,5.89003058887605,7.08973547129213,2.12205603146,4.50695071218215,4.8040449085412,5.2201978675122
"hsa-let-7d_mature",9.725828943494,4.77302027547637,2.90664183626934,8.99555661183368,7.727047193571,8.71244713925387,6.50377225305979,8.22279597739614,6.43931756658133,9.3622633973729,8.9414382692719,9.13090164766347
"hsa-let-7e_mature",10.0378659561108,9.19416996108145,9.69365670843188,5.37217687138811,5.35653975496365,4.6200201915543,9.62221863695003,10.0640442404572,10.1168552377387,4.68502456543455,4.20384591576562,5.80099953765067
"hsa-let-7e_stemloop",2.12205603146,2.12205603146,2.12205603146,4.16187584513588,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,2.12205603146,3.67807597789202,2.62689181557597
"hsa-let-7f-1_mature",9.64515667318457,9.07365609094194,8.98334448419353,11.6195261218379,10.4528798131503,11.0048791065302,9.18601438446136,9.76377067515002,9.81037550363186,12.2601903739917,4.02710339549392,12.0724540639056
"hsa-let-7f-2_mature",9.60817976065056,9.02094963109955,8.90210755994661,4.21252642084532,10.4870454295386,11.0619686560954,9.13667182400464,9.79237259991877,9.79229062621736,12.3167455622277,10.7568311004134,12.1217475083917
